,DB 04/03/19 CPI 2.12%- DEUTSCHE BANK,31008800,בנקים,שקל חדש,04/03/14,"70,000,000.00",-11.38,"-7,968.94",-2.15,0.00,
,DB 24/10/2020 CPI 2.15%- DEUTSCHE BANK,31008100,בנקים,שקל חדש,24/10/13,"60,660,000.00",-14.69,"-8,909.29",-2.41,0.00,
,FW DB 20.11.17 4.834 EUR/NIS- DEUTSCHE BANK,76003144,בנקים,אירו,18/11/14,"-2,620,000.00",-52.37,"1,372.05",0.37,0.00,
,"סה""כ אחר",,,,,"1,184,940,000.00",,"-168,899.20",-45.66,-0.09,
,"סה""כ בחו""ל",,,,,"-946,585,062.34",,"-25,674.74",-6.94,-0.01,
,בעל ענין/צד קשור *,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
